//ShopTab,ITEMType,Slot
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_INT_3_E,9
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_MP_3_A,15
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_MP_3_B,16
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_MP_3_C,17
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_MP_3_D,18
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_MP_3_E,19
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_STR_3_A,0
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_STR_3_B,1
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_STR_3_C,2
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_STR_3_D,3
STORE_JOB_STATUE_OTHER_TAB1,ITEM_TRADE_MAGICRUNE_STR_3_E,4
STORE_JOB_STATUE_OTHER_TAB2,ITEM_TRADE_STRENTHRUNE_A,0
STORE_JOB_STATUE_OTHER_TAB2,ITEM_TRADE_STRENTHRUNE_B,1
STORE_JOB_STATUE_OTHER_TAB2,ITEM_TRADE_STRENTHRUNE_C,2
STORE_JOB_STATUE_OTHER_TAB2,ITEM_TRADE_STRENTHRUNE_D,3
STORE_JOB_STATUE_OTHER_TAB2,ITEM_TRADE_STRENTHRUNE_E,4
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ARCHEMY_MYTH_ELIXIR_AC,11
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ARCHEMY_MYTH_ELIXIR_AR,10
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ARCHEMY_MYTH_ELIXIR_SH,9
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ARCHEMY_MYTH_ELIXIR_WE,8
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_AC_B_12,6
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_AC_RARE_B_12,7
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_AR_B_12,4
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_AR_RARE_B_12,5
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_SH_B_12,2
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_SH_RARE_B_12,3
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_WE_B_12,0
STORE_JOB_STATUE_OTHER_TAB3,ITEM_ETC_ARCHEMY_UPPER_REINFORCE_RECIPE_WE_RARE_B_12,1
STORE_JOB_STATUE_THIEF_TAB1,ITEM_TRADE_THIEF_WEAPON_A,0
STORE_JOB_STATUE_THIEF_TAB1,ITEM_TRADE_THIEF_WEAPON_B,1
STORE_JOB_STATUE_THIEF_TAB1,ITEM_TRADE_THIEF_WEAPON_C,2
STORE_JOB_STATUE_THIEF_TAB1,ITEM_TRADE_THIEF_WEAPON_D,3
STORE_JOB_STATUE_THIEF_TAB1,ITEM_TRADE_THIEF_WEAPON_E,4
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_ARMOR_A,0
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_ARMOR_B,1
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_ARMOR_C,2
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_ARMOR_D,3
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_ARMOR_E,4
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_GLOVE_A,20
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_GLOVE_B,21
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_GLOVE_C,22
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_GLOVE_D,23
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_GLOVE_E,24
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_HAT_A,10
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_HAT_B,11
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_HAT_C,12
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_HAT_D,13
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_HAT_E,14
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_PANTS_A,5
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_PANTS_B,6
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_PANTS_C,7
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_PANTS_D,8
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_PANTS_E,9
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOES_A,25
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOES_B,26
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOES_C,27
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOES_D,28
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOES_E,29
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOULDER_A,15
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOULDER_B,16
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOULDER_C,17
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOULDER_D,18
STORE_JOB_STATUE_THIEF_TAB2,ITEM_TRADE_THIEF_SHOULDER_E,19
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_EARRING_A,5
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_EARRING_B,6
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_EARRING_C,7
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_EARRING_D,8
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_EARRING_E,9
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_NECKLACE_A,10
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_NECKLACE_B,11
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_NECKLACE_C,12
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_NECKLACE_D,13
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_NECKLACE_E,14
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_RING_A,0
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_RING_B,1
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_RING_C,2
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_RING_D,3
STORE_JOB_STATUE_THIEF_TAB3,ITEM_TRADE_THIEF_RING_E,4
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_05_A,6
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_06_A,7
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_07_A,8
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_08_A,9
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_09_A,10
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_10_A,11
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_05_A,12
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_06_A,13
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_07_A,14
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_08_A,15
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_09_A,16
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_10_A,17
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_05_A,0
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_06_A,1
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_07_A,2
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_08_A,3
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_09_A,4
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_10_A,5
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_F_FRPVP_VOUCHER_A,7
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_F_FRPVP_VOUCHER_B,8
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_F_FRPVP_VOUCHER_C,9
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_F_FRPVP_VOUCHER_D,10
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_F_FRPVP_VOUCHER_E,11
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_M_FRPVP_VOUCHER_A,2
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_M_FRPVP_VOUCHER_B,3
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_M_FRPVP_VOUCHER_C,4
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_M_FRPVP_VOUCHER_D,5
STORE_KT_ACCESSORY_EU_TAB2,ITEM_CH_M_FRPVP_VOUCHER_E,6
STORE_KT_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_KT_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_ETC_02,2
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,9
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,10
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,3
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,4
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,5
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,6
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,7
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,8
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,11
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,12
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_MK_MATERIAL_01,0
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_TRADE_MATERIAL_DESTROYSTONE,1
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_05_A,6
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_06_A,7
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_07_A,8
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_08_A,9
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_09_A,10
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_10_A,11
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_05_A,12
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_06_A,13
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_07_A,14
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_08_A,15
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_09_A,16
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_10_A,17
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_05_A,0
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_06_A,1
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_07_A,2
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_08_A,3
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_09_A,4
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_10_A,5
STORE_KT_ACCESSORY_TAB2,ITEM_CH_F_FRPVP_VOUCHER_A,7
STORE_KT_ACCESSORY_TAB2,ITEM_CH_F_FRPVP_VOUCHER_B,8
STORE_KT_ACCESSORY_TAB2,ITEM_CH_F_FRPVP_VOUCHER_C,9
STORE_KT_ACCESSORY_TAB2,ITEM_CH_F_FRPVP_VOUCHER_D,10
STORE_KT_ACCESSORY_TAB2,ITEM_CH_F_FRPVP_VOUCHER_E,11
STORE_KT_ACCESSORY_TAB2,ITEM_CH_M_FRPVP_VOUCHER_A,2
STORE_KT_ACCESSORY_TAB2,ITEM_CH_M_FRPVP_VOUCHER_B,3
STORE_KT_ACCESSORY_TAB2,ITEM_CH_M_FRPVP_VOUCHER_C,4
STORE_KT_ACCESSORY_TAB2,ITEM_CH_M_FRPVP_VOUCHER_D,5
STORE_KT_ACCESSORY_TAB2,ITEM_CH_M_FRPVP_VOUCHER_E,6
STORE_KT_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_KT_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_ETC_02,2
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,9
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,10
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,3
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,4
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,5
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,6
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,7
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,8
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,11
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,12
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_MK_MATERIAL_01,0
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_TRADE_MATERIAL_DESTROYSTONE,1
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_AA_A,24
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_BA_A,12
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_CA_A,0
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_FA_A,30
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_LA_A,18
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_SA_A,6
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_AA_A,25
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_BA_A,13
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_CA_A,1
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_FA_A,31
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_LA_A,19
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_SA_A,7
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_AA_A,26
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_BA_A,14
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_CA_A,2
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_FA_A,32
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_LA_A,20
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_SA_A,8
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_AA_A,27
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_BA_A,15
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_CA_A,3
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_FA_A,33
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_LA_A,21
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_SA_A,9
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_AA_A,28
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_BA_A,16
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_CA_A,4
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_FA_A,34
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_LA_A,22
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_SA_A,10
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_AA_A,29
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_BA_A,17
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_CA_A,5
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_FA_A,35
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_LA_A,23
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_10_SA_A,11
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_AA_A,24
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_BA_A,12
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_CA_A,0
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_FA_A,30
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_LA_A,18
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_SA_A,6
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_AA_A,25
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_BA_A,13
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_CA_A,1
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_FA_A,31
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_LA_A,19
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_SA_A,7
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_AA_A,26
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_BA_A,14
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_CA_A,2
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_FA_A,32
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_LA_A,20
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_SA_A,8
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_AA_A,27
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_BA_A,15
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_CA_A,3
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_FA_A,33
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_LA_A,21
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_SA_A,9
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_AA_A,28
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_BA_A,16
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_CA_A,4
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_FA_A,34
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_LA_A,22
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_SA_A,10
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_AA_A,29
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_BA_A,17
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_CA_A,5
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_FA_A,35
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_LA_A,23
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_10_SA_A,11
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_AA_A,24
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_BA_A,12
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_FA_A,30
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_LA_A,18
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_SA_A,6
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_AA_A,25
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_BA_A,13
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_FA_A,31
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_LA_A,19
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_SA_A,7
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_AA_A,26
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_BA_A,14
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_FA_A,32
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_LA_A,20
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_SA_A,8
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_AA_A,27
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_BA_A,15
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_FA_A,33
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_LA_A,21
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_SA_A,9
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_AA_A,28
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_BA_A,16
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_FA_A,34
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_LA_A,22
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_SA_A,10
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_AA_A,29
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_BA_A,17
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_CA_A,5
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_FA_A,35
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_LA_A,23
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_10_SA_A,11
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_AA_A,24
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_BA_A,12
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_CA_A,0
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_FA_A,30
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_LA_A,18
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_SA_A,6
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_AA_A,25
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_BA_A,13
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_CA_A,1
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_FA_A,31
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_LA_A,19
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_SA_A,7
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_AA_A,26
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_BA_A,14
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_CA_A,2
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_FA_A,32
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_LA_A,20
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_SA_A,8
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_AA_A,27
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_BA_A,15
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_CA_A,3
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_FA_A,33
