//ID,Type,Name,Level,Hp,TypeID1,TypeID2,TypeID3,TypeID4
96AB0000,COS_T_DOG_138,COS_T_DOG_138,138,154115,1,2,3,3
97AB0000,COS_T_DOG_139,COS_T_DOG_139,139,158304,1,2,3,3
98AB0000,COS_T_DOG_140,COS_T_DOG_140,140,162599,1,2,3,3
99AB0000,COS_T_BIRD_001,COS_T_BIRD_001,1,360,1,2,3,3
9AAB0000,COS_T_BIRD_002,COS_T_BIRD_002,2,441,1,2,3,3
9BAB0000,COS_T_BIRD_003,COS_T_BIRD_003,3,524,1,2,3,3
9CAB0000,COS_T_BIRD_004,COS_T_BIRD_004,4,611,1,2,3,3
9DAB0000,COS_T_BIRD_005,COS_T_BIRD_005,5,701,1,2,3,3
9EAB0000,COS_T_BIRD_006,COS_T_BIRD_006,6,795,1,2,3,3
9FAB0000,COS_T_BIRD_007,COS_T_BIRD_007,7,892,1,2,3,3
A0AB0000,COS_T_BIRD_008,COS_T_BIRD_008,8,992,1,2,3,3
A1AB0000,COS_T_BIRD_009,COS_T_BIRD_009,9,1097,1,2,3,3
A2AB0000,COS_T_BIRD_010,COS_T_BIRD_010,10,1205,1,2,3,3
A3AB0000,COS_T_BIRD_011,COS_T_BIRD_011,11,1317,1,2,3,3
A4AB0000,COS_T_BIRD_012,COS_T_BIRD_012,12,1432,1,2,3,3
A5AB0000,COS_T_BIRD_013,COS_T_BIRD_013,13,1552,1,2,3,3
A6AB0000,COS_T_BIRD_014,COS_T_BIRD_014,14,1677,1,2,3,3
A7AB0000,COS_T_BIRD_015,COS_T_BIRD_015,15,1805,1,2,3,3
A8AB0000,COS_T_BIRD_016,COS_T_BIRD_016,16,1938,1,2,3,3
A9AB0000,COS_T_BIRD_017,COS_T_BIRD_017,17,2076,1,2,3,3
AAAB0000,COS_T_BIRD_018,COS_T_BIRD_018,18,2218,1,2,3,3
ABAB0000,COS_T_BIRD_019,COS_T_BIRD_019,19,2365,1,2,3,3
ACAB0000,COS_T_BIRD_020,COS_T_BIRD_020,20,2517,1,2,3,3
ADAB0000,COS_T_BIRD_021,COS_T_BIRD_021,21,2675,1,2,3,3
AEAB0000,COS_T_BIRD_022,COS_T_BIRD_022,22,2837,1,2,3,3
AFAB0000,COS_T_BIRD_023,COS_T_BIRD_023,23,3005,1,2,3,3
B0AB0000,COS_T_BIRD_024,COS_T_BIRD_024,24,3179,1,2,3,3
B1AB0000,COS_T_BIRD_025,COS_T_BIRD_025,25,3358,1,2,3,3
B2AB0000,COS_T_BIRD_026,COS_T_BIRD_026,26,3544,1,2,3,3
B3AB0000,COS_T_BIRD_027,COS_T_BIRD_027,27,3735,1,2,3,3
B4AB0000,COS_T_BIRD_028,COS_T_BIRD_028,28,3933,1,2,3,3
B5AB0000,COS_T_BIRD_029,COS_T_BIRD_029,29,4137,1,2,3,3
B6AB0000,COS_T_BIRD_030,COS_T_BIRD_030,30,4347,1,2,3,3
B7AB0000,COS_T_BIRD_031,COS_T_BIRD_031,31,4565,1,2,3,3
B8AB0000,COS_T_BIRD_032,COS_T_BIRD_032,32,4789,1,2,3,3
B9AB0000,COS_T_BIRD_033,COS_T_BIRD_033,33,5020,1,2,3,3
BAAB0000,COS_T_BIRD_034,COS_T_BIRD_034,34,5259,1,2,3,3
BBAB0000,COS_T_BIRD_035,COS_T_BIRD_035,35,5506,1,2,3,3
BCAB0000,COS_T_BIRD_036,COS_T_BIRD_036,36,5760,1,2,3,3
BDAB0000,COS_T_BIRD_037,COS_T_BIRD_037,37,6022,1,2,3,3
BEAB0000,COS_T_BIRD_038,COS_T_BIRD_038,38,6292,1,2,3,3
BFAB0000,COS_T_BIRD_039,COS_T_BIRD_039,39,6571,1,2,3,3
C0AB0000,COS_T_BIRD_040,COS_T_BIRD_040,40,6858,1,2,3,3
C1AB0000,COS_T_BIRD_041,COS_T_BIRD_041,41,7154,1,2,3,3
C2AB0000,COS_T_BIRD_042,COS_T_BIRD_042,42,7459,1,2,3,3
C3AB0000,COS_T_BIRD_043,COS_T_BIRD_043,43,7774,1,2,3,3
C4AB0000,COS_T_BIRD_044,COS_T_BIRD_044,44,8098,1,2,3,3
C5AB0000,COS_T_BIRD_045,COS_T_BIRD_045,45,8432,1,2,3,3
C6AB0000,COS_T_BIRD_046,COS_T_BIRD_046,46,8776,1,2,3,3
C7AB0000,COS_T_BIRD_047,COS_T_BIRD_047,47,9131,1,2,3,3
C8AB0000,COS_T_BIRD_048,COS_T_BIRD_048,48,9496,1,2,3,3
C9AB0000,COS_T_BIRD_049,COS_T_BIRD_049,49,9872,1,2,3,3
CAAB0000,COS_T_BIRD_050,COS_T_BIRD_050,50,10260,1,2,3,3
CBAB0000,COS_T_BIRD_051,COS_T_BIRD_051,51,10659,1,2,3,3
CCAB0000,COS_T_BIRD_052,COS_T_BIRD_052,52,11070,1,2,3,3
CDAB0000,COS_T_BIRD_053,COS_T_BIRD_053,53,11493,1,2,3,3
CEAB0000,COS_T_BIRD_054,COS_T_BIRD_054,54,11928,1,2,3,3
CFAB0000,COS_T_BIRD_055,COS_T_BIRD_055,55,12376,1,2,3,3
D0AB0000,COS_T_BIRD_056,COS_T_BIRD_056,56,12838,1,2,3,3
D1AB0000,COS_T_BIRD_057,COS_T_BIRD_057,57,13313,1,2,3,3
D2AB0000,COS_T_BIRD_058,COS_T_BIRD_058,58,13802,1,2,3,3
D3AB0000,COS_T_BIRD_059,COS_T_BIRD_059,59,14305,1,2,3,3
D4AB0000,COS_T_BIRD_060,COS_T_BIRD_060,60,14823,1,2,3,3
D5AB0000,COS_T_BIRD_061,COS_T_BIRD_061,61,15355,1,2,3,3
D6AB0000,COS_T_BIRD_062,COS_T_BIRD_062,62,15903,1,2,3,3
D7AB0000,COS_T_BIRD_063,COS_T_BIRD_063,63,16467,1,2,3,3
D8AB0000,COS_T_BIRD_064,COS_T_BIRD_064,64,17047,1,2,3,3
D9AB0000,COS_T_BIRD_065,COS_T_BIRD_065,65,17644,1,2,3,3
DAAB0000,COS_T_BIRD_066,COS_T_BIRD_066,66,18258,1,2,3,3
DBAB0000,COS_T_BIRD_067,COS_T_BIRD_067,67,18889,1,2,3,3
DCAB0000,COS_T_BIRD_068,COS_T_BIRD_068,68,19538,1,2,3,3
DDAB0000,COS_T_BIRD_069,COS_T_BIRD_069,69,20205,1,2,3,3
DEAB0000,COS_T_BIRD_070,COS_T_BIRD_070,70,20892,1,2,3,3
DFAB0000,COS_T_BIRD_071,COS_T_BIRD_071,71,21598,1,2,3,3
E0AB0000,COS_T_BIRD_072,COS_T_BIRD_072,72,22323,1,2,3,3
E1AB0000,COS_T_BIRD_073,COS_T_BIRD_073,73,23069,1,2,3,3
E2AB0000,COS_T_BIRD_074,COS_T_BIRD_074,74,23836,1,2,3,3
E3AB0000,COS_T_BIRD_075,COS_T_BIRD_075,75,24625,1,2,3,3
E4AB0000,COS_T_BIRD_076,COS_T_BIRD_076,76,25435,1,2,3,3
E5AB0000,COS_T_BIRD_077,COS_T_BIRD_077,77,26268,1,2,3,3
E6AB0000,COS_T_BIRD_078,COS_T_BIRD_078,78,27124,1,2,3,3
E7AB0000,COS_T_BIRD_079,COS_T_BIRD_079,79,28004,1,2,3,3
E8AB0000,COS_T_BIRD_080,COS_T_BIRD_080,80,28908,1,2,3,3
E9AB0000,COS_T_BIRD_081,COS_T_BIRD_081,81,29838,1,2,3,3
EAAB0000,COS_T_BIRD_082,COS_T_BIRD_082,82,30792,1,2,3,3
EBAB0000,COS_T_BIRD_083,COS_T_BIRD_083,83,31774,1,2,3,3
ECAB0000,COS_T_BIRD_084,COS_T_BIRD_084,84,32782,1,2,3,3
EDAB0000,COS_T_BIRD_085,COS_T_BIRD_085,85,33817,1,2,3,3
EEAB0000,COS_T_BIRD_086,COS_T_BIRD_086,86,34881,1,2,3,3
EFAB0000,COS_T_BIRD_087,COS_T_BIRD_087,87,35974,1,2,3,3
F0AB0000,COS_T_BIRD_088,COS_T_BIRD_088,88,37097,1,2,3,3
F1AB0000,COS_T_BIRD_089,COS_T_BIRD_089,89,38250,1,2,3,3
F2AB0000,COS_T_BIRD_090,COS_T_BIRD_090,90,39434,1,2,3,3
F3AB0000,COS_T_BIRD_091,COS_T_BIRD_091,91,40651,1,2,3,3
F4AB0000,COS_T_BIRD_092,COS_T_BIRD_092,92,41901,1,2,3,3
F5AB0000,COS_T_BIRD_093,COS_T_BIRD_093,93,43184,1,2,3,3
F6AB0000,COS_T_BIRD_094,COS_T_BIRD_094,94,44501,1,2,3,3
F7AB0000,COS_T_BIRD_095,COS_T_BIRD_095,95,45855,1,2,3,3
F8AB0000,COS_T_BIRD_096,COS_T_BIRD_096,96,47244,1,2,3,3
F9AB0000,COS_T_BIRD_097,COS_T_BIRD_097,97,48671,1,2,3,3
FAAB0000,COS_T_BIRD_098,COS_T_BIRD_098,98,50136,1,2,3,3
FBAB0000,COS_T_BIRD_099,COS_T_BIRD_099,99,51640,1,2,3,3
FCAB0000,COS_T_BIRD_100,COS_T_BIRD_100,100,53184,1,2,3,3
FDAB0000,COS_T_BIRD_101,COS_T_BIRD_101,101,54770,1,2,3,3
FEAB0000,COS_T_BIRD_102,COS_T_BIRD_102,102,56397,1,2,3,3
FFAB0000,COS_T_BIRD_103,COS_T_BIRD_103,103,58068,1,2,3,3
00AC0000,COS_T_BIRD_104,COS_T_BIRD_104,104,59782,1,2,3,3
01AC0000,COS_T_BIRD_105,COS_T_BIRD_105,105,61543,1,2,3,3
02AC0000,COS_T_BIRD_106,COS_T_BIRD_106,106,63350,1,2,3,3
03AC0000,COS_T_BIRD_107,COS_T_BIRD_107,107,65204,1,2,3,3
04AC0000,COS_T_BIRD_108,COS_T_BIRD_108,108,67107,1,2,3,3
05AC0000,COS_T_BIRD_109,COS_T_BIRD_109,109,69060,1,2,3,3
06AC0000,COS_T_BIRD_110,COS_T_BIRD_110,110,71065,1,2,3,3
07AC0000,COS_T_BIRD_111,COS_T_BIRD_111,111,73122,1,2,3,3
08AC0000,COS_T_BIRD_112,COS_T_BIRD_112,112,75233,1,2,3,3
09AC0000,COS_T_BIRD_113,COS_T_BIRD_113,113,77399,1,2,3,3
0AAC0000,COS_T_BIRD_114,COS_T_BIRD_114,114,79622,1,2,3,3
0BAC0000,COS_T_BIRD_115,COS_T_BIRD_115,115,81903,1,2,3,3
0CAC0000,COS_T_BIRD_116,COS_T_BIRD_116,116,84243,1,2,3,3
0DAC0000,COS_T_BIRD_117,COS_T_BIRD_117,117,86644,1,2,3,3
0EAC0000,COS_T_BIRD_118,COS_T_BIRD_118,118,89107,1,2,3,3
0FAC0000,COS_T_BIRD_119,COS_T_BIRD_119,119,91634,1,2,3,3
10AC0000,COS_T_BIRD_120,COS_T_BIRD_120,120,94227,1,2,3,3
11AC0000,COS_T_BIRD_121,COS_T_BIRD_121,121,96886,1,2,3,3
12AC0000,COS_T_BIRD_122,COS_T_BIRD_122,122,99615,1,2,3,3
13AC0000,COS_T_BIRD_123,COS_T_BIRD_123,123,102413,1,2,3,3
14AC0000,COS_T_BIRD_124,COS_T_BIRD_124,124,105284,1,2,3,3
15AC0000,COS_T_BIRD_125,COS_T_BIRD_125,125,108229,1,2,3,3
16AC0000,COS_T_BIRD_126,COS_T_BIRD_126,126,111249,1,2,3,3
17AC0000,COS_T_BIRD_127,COS_T_BIRD_127,127,114347,1,2,3,3
18AC0000,COS_T_BIRD_128,COS_T_BIRD_128,128,117524,1,2,3,3
19AC0000,COS_T_BIRD_129,COS_T_BIRD_129,129,120783,1,2,3,3
1AAC0000,COS_T_BIRD_130,COS_T_BIRD_130,130,124125,1,2,3,3
1BAC0000,COS_T_BIRD_131,COS_T_BIRD_131,131,127552,1,2,3,3
1CAC0000,COS_T_BIRD_132,COS_T_BIRD_132,132,131067,1,2,3,3
1DAC0000,COS_T_BIRD_133,COS_T_BIRD_133,133,134672,1,2,3,3
1EAC0000,COS_T_BIRD_134,COS_T_BIRD_134,134,138368,1,2,3,3
1FAC0000,COS_T_BIRD_135,COS_T_BIRD_135,135,142158,1,2,3,3
20AC0000,COS_T_BIRD_136,COS_T_BIRD_136,136,146044,1,2,3,3
21AC0000,COS_T_BIRD_137,COS_T_BIRD_137,137,150029,1,2,3,3
22AC0000,COS_T_BIRD_138,COS_T_BIRD_138,138,154115,1,2,3,3
23AC0000,COS_T_BIRD_139,COS_T_BIRD_139,139,158304,1,2,3,3
24AC0000,COS_T_BIRD_140,COS_T_BIRD_140,140,162599,1,2,3,3
25AC0000,COS_T_DINOSAUR_001,COS_T_DINOSAUR_001,1,360,1,2,3,3
26AC0000,COS_T_DINOSAUR_002,COS_T_DINOSAUR_002,2,441,1,2,3,3
27AC0000,COS_T_DINOSAUR_003,COS_T_DINOSAUR_003,3,524,1,2,3,3
28AC0000,COS_T_DINOSAUR_004,COS_T_DINOSAUR_004,4,611,1,2,3,3
29AC0000,COS_T_DINOSAUR_005,COS_T_DINOSAUR_005,5,701,1,2,3,3
2AAC0000,COS_T_DINOSAUR_006,COS_T_DINOSAUR_006,6,795,1,2,3,3
2BAC0000,COS_T_DINOSAUR_007,COS_T_DINOSAUR_007,7,892,1,2,3,3
2CAC0000,COS_T_DINOSAUR_008,COS_T_DINOSAUR_008,8,992,1,2,3,3
2DAC0000,COS_T_DINOSAUR_009,COS_T_DINOSAUR_009,9,1097,1,2,3,3
2EAC0000,COS_T_DINOSAUR_010,COS_T_DINOSAUR_010,10,1205,1,2,3,3
2FAC0000,COS_T_DINOSAUR_011,COS_T_DINOSAUR_011,11,1317,1,2,3,3
30AC0000,COS_T_DINOSAUR_012,COS_T_DINOSAUR_012,12,1432,1,2,3,3
31AC0000,COS_T_DINOSAUR_013,COS_T_DINOSAUR_013,13,1552,1,2,3,3
32AC0000,COS_T_DINOSAUR_014,COS_T_DINOSAUR_014,14,1677,1,2,3,3
33AC0000,COS_T_DINOSAUR_015,COS_T_DINOSAUR_015,15,1805,1,2,3,3
34AC0000,COS_T_DINOSAUR_016,COS_T_DINOSAUR_016,16,1938,1,2,3,3
35AC0000,COS_T_DINOSAUR_017,COS_T_DINOSAUR_017,17,2076,1,2,3,3
36AC0000,COS_T_DINOSAUR_018,COS_T_DINOSAUR_018,18,2218,1,2,3,3
37AC0000,COS_T_DINOSAUR_019,COS_T_DINOSAUR_019,19,2365,1,2,3,3
38AC0000,COS_T_DINOSAUR_020,COS_T_DINOSAUR_020,20,2517,1,2,3,3
39AC0000,COS_T_DINOSAUR_021,COS_T_DINOSAUR_021,21,2675,1,2,3,3
3AAC0000,COS_T_DINOSAUR_022,COS_T_DINOSAUR_022,22,2837,1,2,3,3
3BAC0000,COS_T_DINOSAUR_023,COS_T_DINOSAUR_023,23,3005,1,2,3,3
3CAC0000,COS_T_DINOSAUR_024,COS_T_DINOSAUR_024,24,3179,1,2,3,3
3DAC0000,COS_T_DINOSAUR_025,COS_T_DINOSAUR_025,25,3358,1,2,3,3
3EAC0000,COS_T_DINOSAUR_026,COS_T_DINOSAUR_026,26,3544,1,2,3,3
3FAC0000,COS_T_DINOSAUR_027,COS_T_DINOSAUR_027,27,3735,1,2,3,3
40AC0000,COS_T_DINOSAUR_028,COS_T_DINOSAUR_028,28,3933,1,2,3,3
41AC0000,COS_T_DINOSAUR_029,COS_T_DINOSAUR_029,29,4137,1,2,3,3
42AC0000,COS_T_DINOSAUR_030,COS_T_DINOSAUR_030,30,4347,1,2,3,3
43AC0000,COS_T_DINOSAUR_031,COS_T_DINOSAUR_031,31,4565,1,2,3,3
44AC0000,COS_T_DINOSAUR_032,COS_T_DINOSAUR_032,32,4789,1,2,3,3
45AC0000,COS_T_DINOSAUR_033,COS_T_DINOSAUR_033,33,5020,1,2,3,3
46AC0000,COS_T_DINOSAUR_034,COS_T_DINOSAUR_034,34,5259,1,2,3,3
47AC0000,COS_T_DINOSAUR_035,COS_T_DINOSAUR_035,35,5506,1,2,3,3
48AC0000,COS_T_DINOSAUR_036,COS_T_DINOSAUR_036,36,5760,1,2,3,3
49AC0000,COS_T_DINOSAUR_037,COS_T_DINOSAUR_037,37,6022,1,2,3,3
4AAC0000,COS_T_DINOSAUR_038,COS_T_DINOSAUR_038,38,6292,1,2,3,3
4BAC0000,COS_T_DINOSAUR_039,COS_T_DINOSAUR_039,39,6571,1,2,3,3
4CAC0000,COS_T_DINOSAUR_040,COS_T_DINOSAUR_040,40,6858,1,2,3,3
4DAC0000,COS_T_DINOSAUR_041,COS_T_DINOSAUR_041,41,7154,1,2,3,3
4EAC0000,COS_T_DINOSAUR_042,COS_T_DINOSAUR_042,42,7459,1,2,3,3
4FAC0000,COS_T_DINOSAUR_043,COS_T_DINOSAUR_043,43,7774,1,2,3,3
50AC0000,COS_T_DINOSAUR_044,COS_T_DINOSAUR_044,44,8098,1,2,3,3
51AC0000,COS_T_DINOSAUR_045,COS_T_DINOSAUR_045,45,8432,1,2,3,3
52AC0000,COS_T_DINOSAUR_046,COS_T_DINOSAUR_046,46,8776,1,2,3,3
53AC0000,COS_T_DINOSAUR_047,COS_T_DINOSAUR_047,47,9131,1,2,3,3
54AC0000,COS_T_DINOSAUR_048,COS_T_DINOSAUR_048,48,9496,1,2,3,3
55AC0000,COS_T_DINOSAUR_049,COS_T_DINOSAUR_049,49,9872,1,2,3,3
56AC0000,COS_T_DINOSAUR_050,COS_T_DINOSAUR_050,50,10260,1,2,3,3
57AC0000,COS_T_DINOSAUR_051,COS_T_DINOSAUR_051,51,10659,1,2,3,3
58AC0000,COS_T_DINOSAUR_052,COS_T_DINOSAUR_052,52,11070,1,2,3,3
59AC0000,COS_T_DINOSAUR_053,COS_T_DINOSAUR_053,53,11493,1,2,3,3
5AAC0000,COS_T_DINOSAUR_054,COS_T_DINOSAUR_054,54,11928,1,2,3,3
5BAC0000,COS_T_DINOSAUR_055,COS_T_DINOSAUR_055,55,12376,1,2,3,3
5CAC0000,COS_T_DINOSAUR_056,COS_T_DINOSAUR_056,56,12838,1,2,3,3
5DAC0000,COS_T_DINOSAUR_057,COS_T_DINOSAUR_057,57,13313,1,2,3,3
5EAC0000,COS_T_DINOSAUR_058,COS_T_DINOSAUR_058,58,13802,1,2,3,3
5FAC0000,COS_T_DINOSAUR_059,COS_T_DINOSAUR_059,59,14305,1,2,3,3
60AC0000,COS_T_DINOSAUR_060,COS_T_DINOSAUR_060,60,14823,1,2,3,3
61AC0000,COS_T_DINOSAUR_061,COS_T_DINOSAUR_061,61,15355,1,2,3,3
62AC0000,COS_T_DINOSAUR_062,COS_T_DINOSAUR_062,62,15903,1,2,3,3
63AC0000,COS_T_DINOSAUR_063,COS_T_DINOSAUR_063,63,16467,1,2,3,3
64AC0000,COS_T_DINOSAUR_064,COS_T_DINOSAUR_064,64,17047,1,2,3,3
65AC0000,COS_T_DINOSAUR_065,COS_T_DINOSAUR_065,65,17644,1,2,3,3
66AC0000,COS_T_DINOSAUR_066,COS_T_DINOSAUR_066,66,18258,1,2,3,3
67AC0000,COS_T_DINOSAUR_067,COS_T_DINOSAUR_067,67,18889,1,2,3,3
68AC0000,COS_T_DINOSAUR_068,COS_T_DINOSAUR_068,68,19538,1,2,3,3
69AC0000,COS_T_DINOSAUR_069,COS_T_DINOSAUR_069,69,20205,1,2,3,3
6AAC0000,COS_T_DINOSAUR_070,COS_T_DINOSAUR_070,70,20892,1,2,3,3
6BAC0000,COS_T_DINOSAUR_071,COS_T_DINOSAUR_071,71,21598,1,2,3,3
6CAC0000,COS_T_DINOSAUR_072,COS_T_DINOSAUR_072,72,22323,1,2,3,3
6DAC0000,COS_T_DINOSAUR_073,COS_T_DINOSAUR_073,73,23069,1,2,3,3
6EAC0000,COS_T_DINOSAUR_074,COS_T_DINOSAUR_074,74,23836,1,2,3,3
6FAC0000,COS_T_DINOSAUR_075,COS_T_DINOSAUR_075,75,24625,1,2,3,3
70AC0000,COS_T_DINOSAUR_076,COS_T_DINOSAUR_076,76,25435,1,2,3,3
71AC0000,COS_T_DINOSAUR_077,COS_T_DINOSAUR_077,77,26268,1,2,3,3
72AC0000,COS_T_DINOSAUR_078,COS_T_DINOSAUR_078,78,27124,1,2,3,3
73AC0000,COS_T_DINOSAUR_079,COS_T_DINOSAUR_079,79,28004,1,2,3,3
74AC0000,COS_T_DINOSAUR_080,COS_T_DINOSAUR_080,80,28908,1,2,3,3
75AC0000,COS_T_DINOSAUR_081,COS_T_DINOSAUR_081,81,29838,1,2,3,3
76AC0000,COS_T_DINOSAUR_082,COS_T_DINOSAUR_082,82,30792,1,2,3,3
77AC0000,COS_T_DINOSAUR_083,COS_T_DINOSAUR_083,83,31774,1,2,3,3
78AC0000,COS_T_DINOSAUR_084,COS_T_DINOSAUR_084,84,32782,1,2,3,3
79AC0000,COS_T_DINOSAUR_085,COS_T_DINOSAUR_085,85,33817,1,2,3,3
7AAC0000,COS_T_DINOSAUR_086,COS_T_DINOSAUR_086,86,34881,1,2,3,3
7BAC0000,COS_T_DINOSAUR_087,COS_T_DINOSAUR_087,87,35974,1,2,3,3
7CAC0000,COS_T_DINOSAUR_088,COS_T_DINOSAUR_088,88,37097,1,2,3,3
7DAC0000,COS_T_DINOSAUR_089,COS_T_DINOSAUR_089,89,38250,1,2,3,3
7EAC0000,COS_T_DINOSAUR_090,COS_T_DINOSAUR_090,90,39434,1,2,3,3
7FAC0000,COS_T_DINOSAUR_091,COS_T_DINOSAUR_091,91,40651,1,2,3,3
80AC0000,COS_T_DINOSAUR_092,COS_T_DINOSAUR_092,92,41901,1,2,3,3
81AC0000,COS_T_DINOSAUR_093,COS_T_DINOSAUR_093,93,43184,1,2,3,3
82AC0000,COS_T_DINOSAUR_094,COS_T_DINOSAUR_094,94,44501,1,2,3,3
83AC0000,COS_T_DINOSAUR_095,COS_T_DINOSAUR_095,95,45855,1,2,3,3
84AC0000,COS_T_DINOSAUR_096,COS_T_DINOSAUR_096,96,47244,1,2,3,3
85AC0000,COS_T_DINOSAUR_097,COS_T_DINOSAUR_097,97,48671,1,2,3,3
86AC0000,COS_T_DINOSAUR_098,COS_T_DINOSAUR_098,98,50136,1,2,3,3
87AC0000,COS_T_DINOSAUR_099,COS_T_DINOSAUR_099,99,51640,1,2,3,3
88AC0000,COS_T_DINOSAUR_100,COS_T_DINOSAUR_100,100,53184,1,2,3,3
89AC0000,COS_T_DINOSAUR_101,COS_T_DINOSAUR_101,101,54770,1,2,3,3
8AAC0000,COS_T_DINOSAUR_102,COS_T_DINOSAUR_102,102,56397,1,2,3,3
8BAC0000,COS_T_DINOSAUR_103,COS_T_DINOSAUR_103,103,58068,1,2,3,3
8CAC0000,COS_T_DINOSAUR_104,COS_T_DINOSAUR_104,104,59782,1,2,3,3
8DAC0000,COS_T_DINOSAUR_105,COS_T_DINOSAUR_105,105,61543,1,2,3,3
8EAC0000,COS_T_DINOSAUR_106,COS_T_DINOSAUR_106,106,63350,1,2,3,3
8FAC0000,COS_T_DINOSAUR_107,COS_T_DINOSAUR_107,107,65204,1,2,3,3
90AC0000,COS_T_DINOSAUR_108,COS_T_DINOSAUR_108,108,67107,1,2,3,3
91AC0000,COS_T_DINOSAUR_109,COS_T_DINOSAUR_109,109,69060,1,2,3,3
92AC0000,COS_T_DINOSAUR_110,COS_T_DINOSAUR_110,110,71065,1,2,3,3
93AC0000,COS_T_DINOSAUR_111,COS_T_DINOSAUR_111,111,73122,1,2,3,3
94AC0000,COS_T_DINOSAUR_112,COS_T_DINOSAUR_112,112,75233,1,2,3,3
95AC0000,COS_T_DINOSAUR_113,COS_T_DINOSAUR_113,113,77399,1,2,3,3
96AC0000,COS_T_DINOSAUR_114,COS_T_DINOSAUR_114,114,79622,1,2,3,3
97AC0000,COS_T_DINOSAUR_115,COS_T_DINOSAUR_115,115,81903,1,2,3,3
98AC0000,COS_T_DINOSAUR_116,COS_T_DINOSAUR_116,116,84243,1,2,3,3
99AC0000,COS_T_DINOSAUR_117,COS_T_DINOSAUR_117,117,86644,1,2,3,3
9AAC0000,COS_T_DINOSAUR_118,COS_T_DINOSAUR_118,118,89107,1,2,3,3
9BAC0000,COS_T_DINOSAUR_119,COS_T_DINOSAUR_119,119,91634,1,2,3,3
9CAC0000,COS_T_DINOSAUR_120,COS_T_DINOSAUR_120,120,94227,1,2,3,3
9DAC0000,COS_T_DINOSAUR_121,COS_T_DINOSAUR_121,121,96886,1,2,3,3
9EAC0000,COS_T_DINOSAUR_122,COS_T_DINOSAUR_122,122,99615,1,2,3,3
9FAC0000,COS_T_DINOSAUR_123,COS_T_DINOSAUR_123,123,102413,1,2,3,3
A0AC0000,COS_T_DINOSAUR_124,COS_T_DINOSAUR_124,124,105284,1,2,3,3
A1AC0000,COS_T_DINOSAUR_125,COS_T_DINOSAUR_125,125,108229,1,2,3,3
A2AC0000,COS_T_DINOSAUR_126,COS_T_DINOSAUR_126,126,111249,1,2,3,3
A3AC0000,COS_T_DINOSAUR_127,COS_T_DINOSAUR_127,127,114347,1,2,3,3
A4AC0000,COS_T_DINOSAUR_128,COS_T_DINOSAUR_128,128,117524,1,2,3,3
A5AC0000,COS_T_DINOSAUR_129,COS_T_DINOSAUR_129,129,120783,1,2,3,3
A6AC0000,COS_T_DINOSAUR_130,COS_T_DINOSAUR_130,130,124125,1,2,3,3
A7AC0000,COS_T_DINOSAUR_131,COS_T_DINOSAUR_131,131,127552,1,2,3,3
A8AC0000,COS_T_DINOSAUR_132,COS_T_DINOSAUR_132,132,131067,1,2,3,3
A9AC0000,COS_T_DINOSAUR_133,COS_T_DINOSAUR_133,133,134672,1,2,3,3
AAAC0000,COS_T_DINOSAUR_134,COS_T_DINOSAUR_134,134,138368,1,2,3,3
ABAC0000,COS_T_DINOSAUR_135,COS_T_DINOSAUR_135,135,142158,1,2,3,3
ACAC0000,COS_T_DINOSAUR_136,COS_T_DINOSAUR_136,136,146044,1,2,3,3
ADAC0000,COS_T_DINOSAUR_137,COS_T_DINOSAUR_137,137,150029,1,2,3,3
AEAC0000,COS_T_DINOSAUR_138,COS_T_DINOSAUR_138,138,154115,1,2,3,3
AFAC0000,COS_T_DINOSAUR_139,COS_T_DINOSAUR_139,139,158304,1,2,3,3
B0AC0000,COS_T_DINOSAUR_140,COS_T_DINOSAUR_140,140,162599,1,2,3,3
B1AC0000,COS_T_DRAGON_001,COS_T_DRAGON_001,1,360,1,2,3,3
B2AC0000,COS_T_DRAGON_002,COS_T_DRAGON_002,2,441,1,2,3,3
B3AC0000,COS_T_DRAGON_003,COS_T_DRAGON_003,3,524,1,2,3,3
B4AC0000,COS_T_DRAGON_004,COS_T_DRAGON_004,4,611,1,2,3,3
B5AC0000,COS_T_DRAGON_005,COS_T_DRAGON_005,5,701,1,2,3,3
B6AC0000,COS_T_DRAGON_006,COS_T_DRAGON_006,6,795,1,2,3,3
B7AC0000,COS_T_DRAGON_007,COS_T_DRAGON_007,7,892,1,2,3,3
B8AC0000,COS_T_DRAGON_008,COS_T_DRAGON_008,8,992,1,2,3,3
B9AC0000,COS_T_DRAGON_009,COS_T_DRAGON_009,9,1097,1,2,3,3
BAAC0000,COS_T_DRAGON_010,COS_T_DRAGON_010,10,1205,1,2,3,3
BBAC0000,COS_T_DRAGON_011,COS_T_DRAGON_011,11,1317,1,2,3,3
BCAC0000,COS_T_DRAGON_012,COS_T_DRAGON_012,12,1432,1,2,3,3
BDAC0000,COS_T_DRAGON_013,COS_T_DRAGON_013,13,1552,1,2,3,3
BEAC0000,COS_T_DRAGON_014,COS_T_DRAGON_014,14,1677,1,2,3,3
BFAC0000,COS_T_DRAGON_015,COS_T_DRAGON_015,15,1805,1,2,3,3
C0AC0000,COS_T_DRAGON_016,COS_T_DRAGON_016,16,1938,1,2,3,3
C1AC0000,COS_T_DRAGON_017,COS_T_DRAGON_017,17,2076,1,2,3,3
