//ID,Type,Name,Level,Stack,Durability,TypeID1,TypeID2,TypeID3,TypeID4
30660000,ITEM_EVENT_CH_BLADE_11_A_RARE,Strom Adamantine Blade,101,1,140,3,1,6,3
36660000,ITEM_EVENT_CH_SPEAR_01_A_RARE,Crescent [RARE],1,1,44,3,1,6,4
37660000,ITEM_EVENT_CH_SPEAR_01_B_RARE,Crescent [RARE],1,1,46,3,1,6,4
38660000,ITEM_EVENT_CH_SPEAR_01_C_RARE,Crescent [RARE],1,1,48,3,1,6,4
39660000,ITEM_EVENT_CH_SPEAR_02_A_RARE,Long Pike [RARE],8,1,46,3,1,6,4
3A660000,ITEM_EVENT_CH_SPEAR_02_B_RARE,Long Pike [RARE],8,1,48,3,1,6,4
3B660000,ITEM_EVENT_CH_SPEAR_02_C_RARE,Long Pike [RARE],8,1,51,3,1,6,4
3C660000,ITEM_EVENT_CH_SPEAR_03_A_RARE,Snake Spear [RARE],16,1,50,3,1,6,4
3D660000,ITEM_EVENT_CH_SPEAR_03_B_RARE,Snake Spear [RARE],16,1,52,3,1,6,4
3E660000,ITEM_EVENT_CH_SPEAR_03_C_RARE,Snake Spear [RARE],16,1,54,3,1,6,4
3F660000,ITEM_EVENT_CH_SPEAR_04_A_RARE,Iron Lance [RARE],24,1,53,3,1,6,4
40660000,ITEM_EVENT_CH_SPEAR_04_B_RARE,Iron Lance [RARE],24,1,55,3,1,6,4
41660000,ITEM_EVENT_CH_SPEAR_04_C_RARE,Iron Lance [RARE],24,1,57,3,1,6,4
42660000,ITEM_EVENT_CH_SPEAR_05_A_RARE,Long Halbert [RARE],32,1,56,3,1,6,4
43660000,ITEM_EVENT_CH_SPEAR_05_B_RARE,Long Halbert [RARE],32,1,58,3,1,6,4
44660000,ITEM_EVENT_CH_SPEAR_05_C_RARE,Long Halbert [RARE],32,1,60,3,1,6,4
45660000,ITEM_EVENT_CH_SPEAR_06_A_RARE,Python's Spear [RARE],42,1,60,3,1,6,4
46660000,ITEM_EVENT_CH_SPEAR_06_B_RARE,Python's Spear [RARE],42,1,62,3,1,6,4
47660000,ITEM_EVENT_CH_SPEAR_06_C_RARE,Python's Spear [RARE],42,1,64,3,1,6,4
48660000,ITEM_EVENT_CH_SPEAR_07_A_RARE,Horn Spear [RARE],52,1,64,3,1,6,4
49660000,ITEM_EVENT_CH_SPEAR_07_B_RARE,Horn Spear [RARE],52,1,67,3,1,6,4
4A660000,ITEM_EVENT_CH_SPEAR_07_C_RARE,Horn Spear [RARE],52,1,69,3,1,6,4
4B660000,ITEM_EVENT_CH_SPEAR_08_B_RARE,Iranggjingun Pike [RARE],64,1,71,3,1,6,4
4C660000,ITEM_EVENT_CH_SPEAR_08_C_RARE,Iranggjingun Pike [RARE],64,1,74,3,1,6,4
4D660000,ITEM_EVENT_CH_SPEAR_09_A_RARE,Taeuljinin Spear [RARE],76,1,74,3,1,6,4
4E660000,ITEM_EVENT_CH_SPEAR_09_B_RARE,Taeuljinin Spear [RARE],76,1,76,3,1,6,4
4F660000,ITEM_EVENT_CH_SPEAR_09_C_RARE,Taeuljinin Spear [RARE],76,1,78,3,1,6,4
50660000,ITEM_EVENT_CH_SPEAR_10_A_RARE,Poison Horn Spear [RARE],90,1,80,3,1,6,4
51660000,ITEM_EVENT_CH_SPEAR_10_B_RARE,Poison Horn Spear [RARE],90,1,82,3,1,6,4
52660000,ITEM_EVENT_CH_SPEAR_10_C_RARE,Poison Horn Spear [RARE],90,1,84,3,1,6,4
53660000,ITEM_EVENT_CH_SPEAR_11_A_RARE,Reaper Soul Spear,101,1,85,3,1,6,4
59660000,ITEM_EVENT_CH_TBLADE_01_A_RARE,Glaive [RARE],1,1,48,3,1,6,5
5A660000,ITEM_EVENT_CH_TBLADE_01_B_RARE,Glaive [RARE],1,1,50,3,1,6,5
5B660000,ITEM_EVENT_CH_TBLADE_01_C_RARE,Glaive [RARE],1,1,53,3,1,6,5
5C660000,ITEM_EVENT_CH_TBLADE_02_A_RARE,Bronze Glaive [RARE],8,1,51,3,1,6,5
5D660000,ITEM_EVENT_CH_TBLADE_02_B_RARE,Bronze Glaive [RARE],8,1,54,3,1,6,5
5E660000,ITEM_EVENT_CH_TBLADE_02_C_RARE,Bronze Glaive [RARE],8,1,56,3,1,6,5
5F660000,ITEM_EVENT_CH_TBLADE_03_A_RARE,Hook Glaive [RARE],16,1,55,3,1,6,5
60660000,ITEM_EVENT_CH_TBLADE_03_B_RARE,Hook Glaive [RARE],16,1,57,3,1,6,5
61660000,ITEM_EVENT_CH_TBLADE_03_C_RARE,Hook Glaive [RARE],16,1,59,3,1,6,5
62660000,ITEM_EVENT_CH_TBLADE_04_A_RARE,Lightning Glaive [RARE],24,1,59,3,1,6,5
63660000,ITEM_EVENT_CH_TBLADE_04_B_RARE,Lightning Glaive [RARE],24,1,61,3,1,6,5
64660000,ITEM_EVENT_CH_TBLADE_04_C_RARE,Lightning Glaive [RARE],24,1,63,3,1,6,5
65660000,ITEM_EVENT_CH_TBLADE_05_A_RARE,Cutting Glaive [RARE],32,1,62,3,1,6,5
66660000,ITEM_EVENT_CH_TBLADE_05_B_RARE,Cutting Glaive [RARE],32,1,64,3,1,6,5
67660000,ITEM_EVENT_CH_TBLADE_05_C_RARE,Cutting Glaive [RARE],32,1,67,3,1,6,5
68660000,ITEM_EVENT_CH_TBLADE_06_A_RARE,Moon Glaive [RARE],42,1,67,3,1,6,5
69660000,ITEM_EVENT_CH_TBLADE_06_B_RARE,Moon Glaive [RARE],42,1,69,3,1,6,5
6A660000,ITEM_EVENT_CH_TBLADE_06_C_RARE,Moon Glaive [RARE],42,1,71,3,1,6,5
6B660000,ITEM_EVENT_CH_TBLADE_07_A_RARE,Storm Glaive [RARE],52,1,71,3,1,6,5
6C660000,ITEM_EVENT_CH_TBLADE_07_B_RARE,Flame Glaive [RARE],52,1,74,3,1,6,5
6D660000,ITEM_EVENT_CH_TBLADE_07_C_RARE,Frozne Glaive [RARE],52,1,76,3,1,6,5
6E660000,ITEM_EVENT_CH_TBLADE_08_B_RARE,Polearm [RARE],64,1,79,3,1,6,5
6F660000,ITEM_EVENT_CH_TBLADE_08_C_RARE,Polearm [RARE],64,1,81,3,1,6,5
70660000,ITEM_EVENT_CH_TBLADE_09_A_RARE,Demon Polearm [RARE],76,1,82,3,1,6,5
71660000,ITEM_EVENT_CH_TBLADE_09_C_RARE,Demon Polearm [RARE],76,1,87,3,1,6,5
72660000,ITEM_EVENT_CH_TBLADE_10_A_RARE,Green Dragon Crescent Blade [RARE],90,1,89,3,1,6,5
73660000,ITEM_EVENT_CH_TBLADE_10_B_RARE,Green Dragon Crescent Blade [RARE],90,1,91,3,1,6,5
74660000,ITEM_EVENT_CH_TBLADE_11_A_RARE,Horyeokbongin Polearm,101,1,93,3,1,6,5
7A660000,ITEM_EVENT_CH_BOW_01_A_RARE,Copper Bow [RARE],1,1,50,3,1,6,6
7B660000,ITEM_EVENT_CH_BOW_01_B_RARE,Copper Bow [RARE],1,1,52,3,1,6,6
7C660000,ITEM_EVENT_CH_BOW_01_C_RARE,Copper Bow [RARE],1,1,54,3,1,6,6
7D660000,ITEM_EVENT_CH_BOW_02_A_RARE,Bronz Bow [RARE],8,1,53,3,1,6,6
7E660000,ITEM_EVENT_CH_BOW_02_B_RARE,Bronz Bow [RARE],8,1,55,3,1,6,6
7F660000,ITEM_EVENT_CH_BOW_02_C_RARE,Bronz Bow [RARE],8,1,57,3,1,6,6
80660000,ITEM_EVENT_CH_BOW_03_A_RARE,Iron Bow [RARE],16,1,57,3,1,6,6
81660000,ITEM_EVENT_CH_BOW_03_B_RARE,Iron Bow [RARE],16,1,59,3,1,6,6
82660000,ITEM_EVENT_CH_BOW_03_C_RARE,Iron Bow [RARE],16,1,61,3,1,6,6
83660000,ITEM_EVENT_CH_BOW_04_A_RARE,Horseman Bow [RARE],24,1,60,3,1,6,6
84660000,ITEM_EVENT_CH_BOW_04_B_RARE,Horseman Bow [RARE],24,1,63,3,1,6,6
85660000,ITEM_EVENT_CH_BOW_04_C_RARE,Horseman Bow [RARE],24,1,65,3,1,6,6
86660000,ITEM_EVENT_CH_BOW_05_A_RARE,Occult Bow [RARE],32,1,64,3,1,6,6
87660000,ITEM_EVENT_CH_BOW_05_B_RARE,Occult Bow [RARE],32,1,66,3,1,6,6
88660000,ITEM_EVENT_CH_BOW_05_C_RARE,Occult Bow [RARE],32,1,69,3,1,6,6
89660000,ITEM_EVENT_CH_BOW_06_A_RARE,Horn Bow [RARE],42,1,69,3,1,6,6
8A660000,ITEM_EVENT_CH_BOW_06_B_RARE,Horn Bow [RARE],42,1,71,3,1,6,6
8B660000,ITEM_EVENT_CH_BOW_06_C_RARE,Horn Bow [RARE],42,1,73,3,1,6,6
8C660000,ITEM_EVENT_CH_BOW_07_A_RARE,Snake Bow [RARE],52,1,73,3,1,6,6
8D660000,ITEM_EVENT_CH_BOW_07_B_RARE,Snake Bow [RARE],52,1,76,3,1,6,6
8E660000,ITEM_EVENT_CH_BOW_07_C_RARE,Snake Bow [RARE],52,1,78,3,1,6,6
8F660000,ITEM_EVENT_CH_BOW_08_A_RARE,Moon Bow [RARE],64,1,79,3,1,6,6
90660000,ITEM_EVENT_CH_BOW_08_B_RARE,Moon Bow [RARE],64,1,81,3,1,6,6
91660000,ITEM_EVENT_CH_BOW_08_C_RARE,Moon Bow [RARE],64,1,84,3,1,6,6
92660000,ITEM_EVENT_CH_BOW_09_A_RARE,Sinnok's Bow [RARE],76,1,84,3,1,6,6
93660000,ITEM_EVENT_CH_BOW_09_B_RARE,Sinnok's Bow [RARE],76,1,87,3,1,6,6
94660000,ITEM_EVENT_CH_BOW_10_A_RARE,Ye's Divine Bow [RARE],90,1,91,3,1,6,6
95660000,ITEM_EVENT_CH_BOW_10_B_RARE,Ye's Divine Bow [RARE],90,1,93,3,1,6,6
96660000,ITEM_EVENT_CH_BOW_11_A_RARE,Mirage Illusion Bow,101,1,96,3,1,6,6
9C660000,ITEM_EVENT_CH_SHIELD_01_A_RARE,Copper Shield [RARE],1,1,48,3,1,4,1
9D660000,ITEM_EVENT_CH_SHIELD_01_B_RARE,Copper Shield [RARE],1,1,50,3,1,4,1
9E660000,ITEM_EVENT_CH_SHIELD_01_C_RARE,Copper Shield [RARE],1,1,53,3,1,4,1
9F660000,ITEM_EVENT_CH_SHIELD_02_A_RARE,Bronze Shield [RARE],8,1,51,3,1,4,1
A0660000,ITEM_EVENT_CH_SHIELD_02_B_RARE,Bronze Shield [RARE],8,1,54,3,1,4,1
A1660000,ITEM_EVENT_CH_SHIELD_02_C_RARE,Bronze Shield [RARE],8,1,56,3,1,4,1
A2660000,ITEM_EVENT_CH_SHIELD_03_A_RARE,Iron Shield [RARE],16,1,55,3,1,4,1
A3660000,ITEM_EVENT_CH_SHIELD_03_B_RARE,Iron Shield [RARE],16,1,57,3,1,4,1
A4660000,ITEM_EVENT_CH_SHIELD_03_C_RARE,Iron Shield [RARE],16,1,59,3,1,4,1
A5660000,ITEM_EVENT_CH_SHIELD_04_A_RARE,Steel Shield [RARE],24,1,59,3,1,4,1
A6660000,ITEM_EVENT_CH_SHIELD_04_B_RARE,Steel Shield [RARE],24,1,61,3,1,4,1
A7660000,ITEM_EVENT_CH_SHIELD_04_C_RARE,Steel Shield [RARE],24,1,63,3,1,4,1
A8660000,ITEM_EVENT_CH_SHIELD_05_A_RARE,Silver Shield [RARE],32,1,62,3,1,4,1
A9660000,ITEM_EVENT_CH_SHIELD_05_B_RARE,Silver Shield [RARE],32,1,64,3,1,4,1
AA660000,ITEM_EVENT_CH_SHIELD_05_C_RARE,Silver Shield [RARE],32,1,67,3,1,4,1
AB660000,ITEM_EVENT_CH_SHIELD_06_A_RARE,Guard Shield [RARE],42,1,67,3,1,4,1
AC660000,ITEM_EVENT_CH_SHIELD_06_B_RARE,Guard Shield [RARE],42,1,69,3,1,4,1
AD660000,ITEM_EVENT_CH_SHIELD_06_C_RARE,Guard Shield [RARE],42,1,71,3,1,4,1
AE660000,ITEM_EVENT_CH_SHIELD_07_A_RARE,Jecheonseong's Shield [RARE],52,1,71,3,1,4,1
AF660000,ITEM_EVENT_CH_SHIELD_07_B_RARE,Jecheonseong's Shield [RARE],52,1,74,3,1,4,1
B0660000,ITEM_EVENT_CH_SHIELD_07_C_RARE,Jecheonseong's Shield [RARE],52,1,76,3,1,4,1
B1660000,ITEM_EVENT_CH_SHIELD_08_A_RARE,Taegeuk Shield [RARE],64,1,77,3,1,4,1
B2660000,ITEM_EVENT_CH_SHIELD_08_B_RARE,Taegeuk Shield [RARE],64,1,79,3,1,4,1
B3660000,ITEM_EVENT_CH_SHIELD_08_C_RARE,Taegeuk Shield [RARE],64,1,81,3,1,4,1
B4660000,ITEM_EVENT_CH_SHIELD_09_A_RARE,Scale Shield [RARE],76,1,82,3,1,4,1
B5660000,ITEM_EVENT_CH_SHIELD_09_B_RARE,Scale Shield [RARE],76,1,84,3,1,4,1
B6660000,ITEM_EVENT_CH_SHIELD_09_C_RARE,Scale Shield [RARE],76,1,87,3,1,4,1
B7660000,ITEM_EVENT_CH_SHIELD_10_A_RARE,Tiger Bone Shield [RARE],90,1,89,3,1,4,1
B8660000,ITEM_EVENT_CH_SHIELD_10_B_RARE,Tiger Bone Shield [RARE],90,1,91,3,1,4,1
B9660000,ITEM_EVENT_CH_SHIELD_10_C_RARE,Tiger Bone Shield [RARE],90,1,93,3,1,4,1
BA660000,ITEM_EVENT_CH_SHIELD_11_A_RARE,Splinter Blade Shield,101,1,93,3,1,4,1
C0660000,ITEM_EVENT_EU_DAGGER_01_A_RARE,Dirk [RARE],1,1,69,3,1,6,13
C1660000,ITEM_EVENT_EU_DAGGER_01_B_RARE,Dirk [RARE],1,1,73,3,1,6,13
C2660000,ITEM_EVENT_EU_DAGGER_01_C_RARE,Dirk [RARE],1,1,76,3,1,6,13
C3660000,ITEM_EVENT_EU_DAGGER_02_A_RARE,Baselard [RARE],8,1,74,3,1,6,13
C4660000,ITEM_EVENT_EU_DAGGER_02_B_RARE,Baselard [RARE],8,1,77,3,1,6,13
C5660000,ITEM_EVENT_EU_DAGGER_02_C_RARE,Baselard [RARE],8,1,80,3,1,6,13
C6660000,ITEM_EVENT_EU_DAGGER_03_A_RARE,KidneyDagger [RARE],16,1,79,3,1,6,13
C7660000,ITEM_EVENT_EU_DAGGER_03_B_RARE,KidneyDagger [RARE],16,1,82,3,1,6,13
C8660000,ITEM_EVENT_EU_DAGGER_03_C_RARE,KidneyDagger [RARE],16,1,86,3,1,6,13
C9660000,ITEM_EVENT_EU_DAGGER_04_A_RARE,Dazzling Dagger [RARE],24,1,84,3,1,6,13
CA660000,ITEM_EVENT_EU_DAGGER_04_B_RARE,Dazzling Dagger [RARE],24,1,88,3,1,6,13
CB660000,ITEM_EVENT_EU_DAGGER_04_C_RARE,Dazzling Dagger [RARE],24,1,91,3,1,6,13
CC660000,ITEM_EVENT_EU_DAGGER_05_A_RARE,Double Haste [RARE],32,1,89,3,1,6,13
CD660000,ITEM_EVENT_EU_DAGGER_05_B_RARE,Double Haste [RARE],32,1,93,3,1,6,13
CE660000,ITEM_EVENT_EU_DAGGER_05_C_RARE,Double Haste [RARE],32,1,96,3,1,6,13
CF660000,ITEM_EVENT_EU_DAGGER_06_A_RARE,Viper Sting [RARE],42,1,96,3,1,6,13
D0660000,ITEM_EVENT_EU_DAGGER_06_B_RARE,Viper Sting [RARE],42,1,99,3,1,6,13
D1660000,ITEM_EVENT_EU_DAGGER_06_C_RARE,Viper Sting [RARE],42,1,103,3,1,6,13
D2660000,ITEM_EVENT_EU_DAGGER_07_A_RARE,Golden Glitter [RARE],52,1,103,3,1,6,13
D3660000,ITEM_EVENT_EU_DAGGER_07_B_RARE,Golden Glitter [RARE],52,1,106,3,1,6,13
D4660000,ITEM_EVENT_EU_DAGGER_07_C_RARE,Golden Glitter [RARE],52,1,109,3,1,6,13
D5660000,ITEM_EVENT_EU_DAGGER_08_B_RARE,Wind Split [RARE],64,1,114,3,1,6,13
D6660000,ITEM_EVENT_EU_DAGGER_08_C_RARE,Wind Split [RARE],64,1,117,3,1,6,13
D7660000,ITEM_EVENT_EU_DAGGER_09_A_RARE,Sudden Vanishing [RARE],76,1,118,3,1,6,13
D8660000,ITEM_EVENT_EU_DAGGER_09_B_RARE,Sudden Vanishing [RARE],76,1,121,3,1,6,13
D9660000,ITEM_EVENT_EU_DAGGER_09_C_RARE,Sudden Vanishing [RARE],76,1,125,3,1,6,13
DA660000,ITEM_EVENT_EU_DAGGER_10_A_RARE,Immortal Edge [RARE],90,1,127,3,1,6,13
DB660000,ITEM_EVENT_EU_DAGGER_10_B_RARE,Immortal Edge [RARE],90,1,131,3,1,6,13
DC660000,ITEM_EVENT_EU_DAGGER_10_C_RARE,Immortal Edge [RARE],90,1,134,3,1,6,13
DD660000,ITEM_EVENT_EU_DAGGER_11_A_RARE,Capricorn Justice,101,1,135,3,1,6,13
E3660000,ITEM_EVENT_EU_SWORD_01_A_RARE,Long Sword [RARE],1,1,49,3,1,6,7
E4660000,ITEM_EVENT_EU_SWORD_01_B_RARE,Long Sword [RARE],1,1,51,3,1,6,7
E5660000,ITEM_EVENT_EU_SWORD_01_C_RARE,Long Sword [RARE],1,1,54,3,1,6,7
E6660000,ITEM_EVENT_EU_SWORD_02_A_RARE,Gradius [RARE],8,1,52,3,1,6,7
E7660000,ITEM_EVENT_EU_SWORD_02_B_RARE,Gradius [RARE],8,1,54,3,1,6,7
E8660000,ITEM_EVENT_EU_SWORD_02_C_RARE,Gradius [RARE],8,1,57,3,1,6,7
E9660000,ITEM_EVENT_EU_SWORD_03_A_RARE,Broad Sword [RARE],16,1,56,3,1,6,7
EA660000,ITEM_EVENT_EU_SWORD_03_B_RARE,Broad Sword [RARE],16,1,58,3,1,6,7
EB660000,ITEM_EVENT_EU_SWORD_03_C_RARE,Broad Sword [RARE],16,1,60,3,1,6,7
EC660000,ITEM_EVENT_EU_SWORD_04_A_RARE,Flamberge [RARE],24,1,59,3,1,6,7
ED660000,ITEM_EVENT_EU_SWORD_04_B_RARE,Flamberge [RARE],24,1,62,3,1,6,7
EE660000,ITEM_EVENT_EU_SWORD_04_C_RARE,Flamberge [RARE],24,1,64,3,1,6,7
EF660000,ITEM_EVENT_EU_SWORD_05_A_RARE,Misty Blade [RARE],32,1,63,3,1,6,7
F0660000,ITEM_EVENT_EU_SWORD_05_B_RARE,Misty Blade [RARE],32,1,65,3,1,6,7
F1660000,ITEM_EVENT_EU_SWORD_05_C_RARE,Misty Blade [RARE],32,1,68,3,1,6,7
F2660000,ITEM_EVENT_EU_SWORD_06_A_RARE,Blaze Sword [RARE],42,1,68,3,1,6,7
F3660000,ITEM_EVENT_EU_SWORD_06_B_RARE,Blaze Sword [RARE],42,1,70,3,1,6,7
F4660000,ITEM_EVENT_EU_SWORD_06_C_RARE,Blaze Sword [RARE],42,1,72,3,1,6,7
F5660000,ITEM_EVENT_EU_SWORD_07_A_RARE,Imperial Sword [RARE],52,1,72,3,1,6,7
F6660000,ITEM_EVENT_EU_SWORD_07_B_RARE,Imperial Sword [RARE],52,1,75,3,1,6,7
F7660000,ITEM_EVENT_EU_SWORD_07_C_RARE,Imperial Sword [RARE],52,1,77,3,1,6,7
F8660000,ITEM_EVENT_EU_SWORD_08_B_RARE,Dame Blade [RARE],64,1,80,3,1,6,7
F9660000,ITEM_EVENT_EU_SWORD_08_C_RARE,Dame Blade [RARE],64,1,83,3,1,6,7
FA660000,ITEM_EVENT_EU_SWORD_09_A_RARE,Katzbalger [RARE],76,1,83,3,1,6,7
FB660000,ITEM_EVENT_EU_SWORD_09_B_RARE,Katzbalger [RARE],76,1,86,3,1,6,7
FC660000,ITEM_EVENT_EU_SWORD_09_C_RARE,Katzbalger [RARE],76,1,88,3,1,6,7
FD660000,ITEM_EVENT_EU_SWORD_10_A_RARE,Dark Monarch [RARE],90,1,90,3,1,6,7
FE660000,ITEM_EVENT_EU_SWORD_10_B_RARE,Dark Monarch [RARE],90,1,92,3,1,6,7
FF660000,ITEM_EVENT_EU_SWORD_11_A_RARE,Capricorn Grand Cross,101,1,95,3,1,6,7
05670000,ITEM_EVENT_EU_TSWORD_01_A_RARE,War Sword [RARE],1,1,41,3,1,6,8
06670000,ITEM_EVENT_EU_TSWORD_01_B_RARE,War Sword [RARE],1,1,43,3,1,6,8
07670000,ITEM_EVENT_EU_TSWORD_01_C_RARE,War Sword [RARE],1,1,45,3,1,6,8
08670000,ITEM_EVENT_EU_TSWORD_02_A_RARE,Bronze Sword [RARE],8,1,43,3,1,6,8
09670000,ITEM_EVENT_EU_TSWORD_02_B_RARE,Bronze Sword [RARE],8,1,45,3,1,6,8
0A670000,ITEM_EVENT_EU_TSWORD_02_C_RARE,Bronze Sword [RARE],8,1,47,3,1,6,8
0B670000,ITEM_EVENT_EU_TSWORD_03_A_RARE,Bastard Sword [RARE],16,1,47,3,1,6,8
0C670000,ITEM_EVENT_EU_TSWORD_03_B_RARE,Bastard Sword [RARE],16,1,48,3,1,6,8
0D670000,ITEM_EVENT_EU_TSWORD_03_C_RARE,Bastard Sword [RARE],16,1,50,3,1,6,8
0E670000,ITEM_EVENT_EU_TSWORD_04_A_RARE,Giant Sword [RARE],24,1,50,3,1,6,8
0F670000,ITEM_EVENT_EU_TSWORD_04_B_RARE,Giant Sword [RARE],24,1,52,3,1,6,8
10670000,ITEM_EVENT_EU_TSWORD_04_C_RARE,Giant Sword [RARE],24,1,53,3,1,6,8
11670000,ITEM_EVENT_EU_TSWORD_05_A_RARE,Great Sword [RARE],32,1,53,3,1,6,8
12670000,ITEM_EVENT_EU_TSWORD_05_B_RARE,Great Sword [RARE],32,1,55,3,1,6,8
13670000,ITEM_EVENT_EU_TSWORD_05_C_RARE,Great Sword [RARE],32,1,56,3,1,6,8
14670000,ITEM_EVENT_EU_TSWORD_06_A_RARE,Claymore [RARE],42,1,56,3,1,6,8
15670000,ITEM_EVENT_EU_TSWORD_06_B_RARE,Claymore [RARE],42,1,58,3,1,6,8
16670000,ITEM_EVENT_EU_TSWORD_06_C_RARE,Claymore [RARE],42,1,60,3,1,6,8
17670000,ITEM_EVENT_EU_TSWORD_07_A_RARE,Radiant Sword [RARE],52,1,60,3,1,6,8
18670000,ITEM_EVENT_EU_TSWORD_07_B_RARE,Radiant Sword [RARE],52,1,62,3,1,6,8
19670000,ITEM_EVENT_EU_TSWORD_07_C_RARE,Radiant Sword [RARE],52,1,64,3,1,6,8
1A670000,ITEM_EVENT_EU_TSWORD_08_A_RARE,Knight's Creed [RARE],64,1,65,3,1,6,8
1B670000,ITEM_EVENT_EU_TSWORD_08_B_RARE,Knight's Creed [RARE],64,1,67,3,1,6,8
1C670000,ITEM_EVENT_EU_TSWORD_08_C_RARE,Knight's Creed [RARE],64,1,69,3,1,6,8
1D670000,ITEM_EVENT_EU_TSWORD_09_A_RARE,Dark Phantom [RARE],76,1,70,3,1,6,8
1E670000,ITEM_EVENT_EU_TSWORD_09_B_RARE,Dark Phantom [RARE],76,1,71,3,1,6,8
1F670000,ITEM_EVENT_EU_TSWORD_09_C_RARE,Dark Phantom [RARE],76,1,73,3,1,6,8
20670000,ITEM_EVENT_EU_TSWORD_10_A_RARE,Colossus Blade [RARE],90,1,75,3,1,6,8
21670000,ITEM_EVENT_EU_TSWORD_10_B_RARE,Colossus Blade [RARE],90,1,77,3,1,6,8
22670000,ITEM_EVENT_EU_TSWORD_10_C_RARE,Colossus Blade [RARE],90,1,79,3,1,6,8
23670000,ITEM_EVENT_EU_TSWORD_11_A_RARE,Capricorn Saint Splendor,101,1,79,3,1,6,8
29670000,ITEM_EVENT_EU_AXE_01_A_RARE,Small Axe [RARE],1,1,69,3,1,6,9
2A670000,ITEM_EVENT_EU_AXE_01_B_RARE,Small Axe [RARE],1,1,73,3,1,6,9
2B670000,ITEM_EVENT_EU_AXE_01_C_RARE,Small Axe [RARE],1,1,76,3,1,6,9
2C670000,ITEM_EVENT_EU_AXE_02_A_RARE,Bronze Axe [RARE],8,1,74,3,1,6,9
2D670000,ITEM_EVENT_EU_AXE_02_B_RARE,Bronze Axe [RARE],8,1,77,3,1,6,9
2E670000,ITEM_EVENT_EU_AXE_02_C_RARE,Bronze Axe [RARE],8,1,80,3,1,6,9
2F670000,ITEM_EVENT_EU_AXE_03_A_RARE,Rome Axe [RARE],16,1,79,3,1,6,9
30670000,ITEM_EVENT_EU_AXE_03_B_RARE,Rome Axe [RARE],16,1,82,3,1,6,9
31670000,ITEM_EVENT_EU_AXE_03_C_RARE,Rome Axe [RARE],16,1,86,3,1,6,9
32670000,ITEM_EVENT_EU_AXE_04_A_RARE,Royal Guard [RARE],24,1,84,3,1,6,9
33670000,ITEM_EVENT_EU_AXE_04_B_RARE,Royal Guard [RARE],24,1,88,3,1,6,9
34670000,ITEM_EVENT_EU_AXE_04_C_RARE,Royal Guard [RARE],24,1,91,3,1,6,9
35670000,ITEM_EVENT_EU_AXE_05_A_RARE,Crescent Axe [RARE],32,1,89,3,1,6,9
36670000,ITEM_EVENT_EU_AXE_05_B_RARE,Crescent Axe [RARE],32,1,93,3,1,6,9
37670000,ITEM_EVENT_EU_AXE_05_C_RARE,Crescent Axe [RARE],32,1,96,3,1,6,9
38670000,ITEM_EVENT_EU_AXE_06_A_RARE,Berserker Axe [RARE],42,1,96,3,1,6,9
39670000,ITEM_EVENT_EU_AXE_06_B_RARE,Berserker Axe [RARE],42,1,99,3,1,6,9
3A670000,ITEM_EVENT_EU_AXE_06_C_RARE,Berserker Axe [RARE],42,1,103,3,1,6,9
3B670000,ITEM_EVENT_EU_AXE_07_A_RARE,Soul Killer [RARE],52,1,103,3,1,6,9
3C670000,ITEM_EVENT_EU_AXE_07_B_RARE,Soul Killer [RARE],52,1,106,3,1,6,9
3D670000,ITEM_EVENT_EU_AXE_07_C_RARE,Soul Killer [RARE],52,1,109,3,1,6,9
3E670000,ITEM_EVENT_EU_AXE_08_A_RARE,Wind'sVane [RARE],64,1,110,3,1,6,9
3F670000,ITEM_EVENT_EU_AXE_08_B_RARE,Wind'sVane [RARE],64,1,114,3,1,6,9
40670000,ITEM_EVENT_EU_AXE_08_C_RARE,Wind'sVane [RARE],64,1,117,3,1,6,9
41670000,ITEM_EVENT_EU_AXE_09_A_RARE,Furious Beast [RARE],76,1,118,3,1,6,9
42670000,ITEM_EVENT_EU_AXE_09_B_RARE,Furious Beast [RARE],76,1,121,3,1,6,9
43670000,ITEM_EVENT_EU_AXE_09_C_RARE,Furious Beast [RARE],76,1,125,3,1,6,9
44670000,ITEM_EVENT_EU_AXE_10_A_RARE,Hell Breath [RARE],90,1,127,3,1,6,9
45670000,ITEM_EVENT_EU_AXE_10_B_RARE,Hell Breath [RARE],90,1,131,3,1,6,9
46670000,ITEM_EVENT_EU_AXE_10_C_RARE,Hell Breath [RARE],90,1,134,3,1,6,9
47670000,ITEM_EVENT_EU_AXE_11_A_RARE,Capricorn Ruined Hell,101,1,135,3,1,6,9
4D670000,ITEM_EVENT_EU_CROSSBOW_01_A_RARE,Copper CrossBow [RARE],1,1,49,3,1,6,12
4E670000,ITEM_EVENT_EU_CROSSBOW_01_B_RARE,Copper CrossBow [RARE],1,1,51,3,1,6,12
4F670000,ITEM_EVENT_EU_CROSSBOW_01_C_RARE,Copper CrossBow [RARE],1,1,54,3,1,6,12
50670000,ITEM_EVENT_EU_CROSSBOW_02_A_RARE,Battle Crossbow [RARE],8,1,52,3,1,6,12
51670000,ITEM_EVENT_EU_CROSSBOW_02_B_RARE,Battle Crossbow [RARE],8,1,54,3,1,6,12
52670000,ITEM_EVENT_EU_CROSSBOW_02_C_RARE,Battle Crossbow [RARE],8,1,57,3,1,6,12
